           x	           y	           z	          vx	          vy	          vz	           C
   0.9727150	  -0.0771144	  -0.0312079	  -0.1109091	  -0.3557466	   0.3158225	   2.9998613
   0.9699112	  -0.0852081	  -0.0234053	  -0.1207492	  -0.3142528	   0.3286307	   2.9998612
   0.9668889	  -0.0923338	  -0.0153587	  -0.1290234	  -0.2756998	   0.3362510	   2.9998612
   0.9636834	  -0.0985633	  -0.0071770	  -0.1359225	  -0.2400951	   0.3400096	   2.9998612
   0.9603261	  -0.1039659	   0.0010593	  -0.1416114	  -0.2072572	   0.3409024	   2.9998613
   0.9568445	  -0.1086054	   0.0092901	  -0.1462301	  -0.1769294	   0.3396625	   2.9998613
   0.9532629	  -0.1125393	   0.0174708	  -0.1498959	  -0.1488388	   0.3368242	   2.9998613
   0.9496032	  -0.1158184	   0.0255675	  -0.1527073	  -0.1227263	   0.3327759	   2.9998612
   0.9458850	  -0.1184877	   0.0335546	  -0.1547474	  -0.0983591	   0.3278002	   2.9998612
   0.9421260	  -0.1205869	   0.0414124	  -0.1560866	  -0.0755340	   0.3221031	   2.9998612
   0.9383426	  -0.1221512	   0.0491252	  -0.1567848	  -0.0540770	   0.3158353	   2.9998612
   0.9345495	  -0.1232116	   0.0566808	  -0.1568939	  -0.0338406	   0.3091074	   2.9998612
   0.9307604	  -0.1237963	   0.0640690	  -0.1564590	  -0.0147008	   0.3020010	   2.9998612
   0.9269880	  -0.1239305	   0.0712814	  -0.1555194	   0.0034463	   0.2945764	   2.9998612
   0.9232441	  -0.1236370	   0.0783109	  -0.1541102	   0.0206876	   0.2868784	   2.9998612
   0.9195396	  -0.1229369	   0.0851514	  -0.1522626	   0.0370950	   0.2789403	   2.9998612
   0.9158848	  -0.1218495	   0.0917973	  -0.1500047	   0.0527287	   0.2707869	   2.9998612
   0.9122893	  -0.1203930	   0.0982436	  -0.1473623	   0.0676381	   0.2624371	   2.9998612
   0.9087620	  -0.1185844	   0.1044859	  -0.1443587	   0.0818641	   0.2539048	   2.9998612
   0.9053116	  -0.1164397	   0.1105197	  -0.1410156	   0.0954402	   0.2452010	   2.9998612
   0.9019458	  -0.1139744	   0.1163412	  -0.1373531	   0.1083937	   0.2363343	   2.9998612
   0.8986723	  -0.1112032	   0.1219464	  -0.1333901	   0.1207467	   0.2273113	   2.9998612
   0.8954981	  -0.1081404	   0.1273316	  -0.1291444	   0.1325168	   0.2181379	   2.9998612
   0.8924297	  -0.1048000	   0.1324932	  -0.1246328	   0.1437179	   0.2088188	   2.9998612
   0.8894735	  -0.1011955	   0.1374278	  -0.1198714	   0.1543607	   0.1993586	   2.9998612
   0.8866353	  -0.0973404	   0.1421320	  -0.1148754	   0.1644534	   0.1897617	   2.9998612
   0.8839205	  -0.0932478	   0.1466026	  -0.1096598	   0.1740019	   0.1800323	   2.9998612
   0.8813344	  -0.0889309	   0.1508364	  -0.1042387	   0.1830100	   0.1701748	   2.9998611
   0.8788816	  -0.0844027	   0.1548304	  -0.0986260	   0.1914804	   0.1601940	   2.9998611
   0.8765668	  -0.0796762	   0.1585816	  -0.0928351	   0.1994143	   0.1500948	   2.9998611
   0.8743939	  -0.0747644	   0.1620872	  -0.0868791	   0.2068117	   0.1398825	   2.9998611
   0.8723670	  -0.0696802	   0.1653447	  -0.0807709	   0.2136723	   0.1295628	   2.9998611
   0.8704894	  -0.0644367	   0.1683514	  -0.0745229	   0.2199946	   0.1191420	   2.9998611
   0.8687645	  -0.0590468	   0.1711050	  -0.0681476	   0.2257771	   0.1086267	   2.9998611
   0.8671951	  -0.0535237	   0.1736033	  -0.0616570	   0.2310178	   0.0980237	   2.9998611
   0.8657839	  -0.0478804	   0.1758443	  -0.0550632	   0.2357146	   0.0873406	   2.9998611
   0.8645333	  -0.0421302	   0.1778261	  -0.0483778	   0.2398652	   0.0765852	   2.9998611
   0.8634452	  -0.0362862	   0.1795470	  -0.0416128	   0.2434674	   0.0657657	   2.9998611
   0.8625216	  -0.0303618	   0.1810057	  -0.0347795	   0.2465193	   0.0548905	   2.9998611
   0.8617639	  -0.0243703	   0.1822009	  -0.0278896	   0.2490190	   0.0439684	   2.9998611
   0.8611734	  -0.0183250	   0.1831315	  -0.0209544	   0.2509648	   0.0330086	   2.9998611
   0.8607510	  -0.0122394	   0.1837967	  -0.0139853	   0.2523556	   0.0220202	   2.9998611
   0.8604973	  -0.0061269	   0.1841961	  -0.0069936	   0.2531902	   0.0110128	   2.9998611
   0.8604129	  -0.0000010	   0.1843292	   0.0000093	   0.2534682	  -0.0000043	   2.9998611


   0.8614063	   0.0000000	   0.1849444	   0.0000000	   0.2522615	   0.0000000	   2.9994818
   0.8614901	   0.0060589	   0.1848126	   0.0069766	   0.2519870	  -0.0109659	   2.9994818
   0.8617414	   0.0121048	   0.1844175	   0.0139423	   0.2511635	  -0.0219229	   2.9994818
   0.8621599	   0.0181242	   0.1837593	   0.0208857	   0.2497916	  -0.0328613	   2.9994817
   0.8627448	   0.0241040	   0.1828386	   0.0277960	   0.2478722	  -0.0437724	   2.9994817
   0.8634952	   0.0300312	   0.1816561	   0.0346618	   0.2454065	  -0.0546471	   2.9994817
   0.8644100	   0.0358926	   0.1802129	   0.0414721	   0.2423959	  -0.0654769	   2.9994817
   0.8654876	   0.0416751	   0.1785101	   0.0482156	   0.2388422	  -0.0762532	   2.9994817
   0.8667264	   0.0473657	   0.1765491	   0.0548809	   0.2347473	  -0.0869679	   2.9994818
   0.8681242	   0.0529515	   0.1743314	   0.0614565	   0.2301132	  -0.0976131	   2.9994818
   0.8696788	   0.0584194	   0.1718589	   0.0679309	   0.2249418	  -0.1081814	   2.9994818
   0.8713877	   0.0637567	   0.1691335	   0.0742923	   0.2192351	  -0.1186658	   2.9994818
   0.8732479	   0.0689504	   0.1661572	   0.0805289	   0.2129949	  -0.1290594	   2.9994818
   0.8752564	   0.0739878	   0.1629323	   0.0866285	   0.2062226	  -0.1393562	   2.9994818
   0.8774096	   0.0788561	   0.1594613	   0.0925788	   0.1989190	  -0.1495502	   2.9994818
   0.8797039	   0.0835425	   0.1557466	   0.0983674	   0.1910847	  -0.1596361	   2.9994819
   0.8821352	   0.0880343	   0.1517910	   0.1039813	   0.1827190	  -0.1696088	   2.9994819
   0.8846992	   0.0923187	   0.1475971	   0.1094074	   0.1738205	  -0.1794638	   2.9994819
   0.8873911	   0.0963829	   0.1431679	   0.1146320	   0.1643864	  -0.1891968	   2.9994819
   0.8902060	   0.1002139	   0.1385063	   0.1196414	   0.1544123	  -0.1988038	   2.9994819
   0.8931386	   0.1037987	   0.1336155	   0.1244208	   0.1438922	  -0.2082808	   2.9994819
   0.8961831	   0.1071241	   0.1284986	   0.1289553	   0.1328176	  -0.2176241	   2.9994819
   0.8993334	   0.1101767	   0.1231588	   0.1332291	   0.1211773	  -0.2268297	   2.9994819
   0.9025831	   0.1129426	   0.1175995	   0.1372256	   0.1089573	  -0.2358932	   2.9994820
   0.9059254	   0.1154078	   0.1118242	   0.1409274	   0.0961394	  -0.2448098	   2.9994820
   0.9093528	   0.1175576	   0.1058365	   0.1443159	   0.0827013	  -0.2535733	   2.9994821
   0.9128577	   0.1193767	   0.0996401	   0.1473712	   0.0686151	  -0.2621763	   2.9994821
   0.9164318	   0.1208494	   0.0932391	   0.1500721	   0.0538470	  -0.2706090	   2.9994821
   0.9200664	   0.1219585	   0.0866376	   0.1523954	   0.0383554	  -0.2788584	   2.9994821
   0.9237519	   0.1226863	   0.0798403	   0.1543157	   0.0220900	  -0.2869075	   2.9994822
   0.9274785	   0.1230134	   0.0728522	   0.1558051	   0.0049899	  -0.2947331	   2.9994822
   0.9312354	   0.1229188	   0.0656790	   0.1568328	  -0.0130181	  -0.3023041	   2.9994823
   0.9350110	   0.1223798	   0.0583275	   0.1573638	  -0.0320225	  -0.3095785	   2.9994823
   0.9387931	   0.1213712	   0.0508052	   0.1573588	  -0.0521293	  -0.3164989	   2.9994824
   0.9425682	   0.1198649	   0.0431217	   0.1567729	  -0.0734657	  -0.3229874	   2.9994825
   0.9463217	   0.1178297	   0.0352885	   0.1555540	  -0.0961832	  -0.3289379	   2.9994825
   0.9500377	   0.1152304	   0.0273202	   0.1536417	  -0.1204619	  -0.3342044	   2.9994825
   0.9536988	   0.1120268	   0.0192355	   0.1509647	  -0.1465131	  -0.3385865	   2.9994826
   0.9572855	   0.1081736	   0.0110589	   0.1474386	  -0.1745819	  -0.3418074	   2.9994827
   0.9607763	   0.1036190	   0.0028225	   0.1429625	  -0.2049440	  -0.3434835	   2.9994828
   0.9641469	   0.0983043	  -0.0054305	   0.1374150	  -0.2378960	  -0.3430834	   2.9994829
   0.9673700	   0.0921639	  -0.0136418	   0.1306502	  -0.2737283	  -0.3398713	   2.9994830
   0.9704141	   0.0851255	  -0.0217324	   0.1224936	  -0.3126665	  -0.3328369	   2.9994831
   0.9732436	   0.0771135	  -0.0295947	   0.1127405	  -0.3547595	  -0.3206178	   2.9994831
   0.9758172	   0.0680549	  -0.0370839	   0.1011605	  -0.3996777	  -0.3014429	   2.9994831
   0.9780882	   0.0578925	  -0.0440076	   0.0875172	  -0.4463911	  -0.2731677	   2.9994829
   0.9800047	   0.0466063	  -0.0501198	   0.0716165	  -0.4927349	  -0.2335380	   2.9994827
   0.9815111	   0.0342464	  -0.0551254	   0.0533977	  -0.5350201	  -0.1808740	   2.9994823
   0.9825537	   0.0209697	  -0.0587070	   0.0330658	  -0.5681053	  -0.1152400	   2.9994822
   0.9830878	   0.0070645	  -0.0605827	   0.0112099	  -0.5864981	  -0.0396676	   2.9994823
   0.9830878	  -0.0070659	  -0.0605825	  -0.0112073	  -0.5864970	   0.0396795	   2.9994826
   0.9825537	  -0.0209710	  -0.0587065	  -0.0330631	  -0.5681024	   0.1152511	   2.9994830
   0.9815113	  -0.0342476	  -0.0551247	  -0.0533949	  -0.5350160	   0.1808839	   2.9994831
   0.9800049	  -0.0466075	  -0.0501189	  -0.0716137	  -0.4927304	   0.2335470	   2.9994830
   0.9780885	  -0.0578935	  -0.0440065	  -0.0875145	  -0.4463862	   0.2731759	   2.9994829
   0.9758175	  -0.0680558	  -0.0370826	  -0.1011577	  -0.3996725	   0.3014505	   2.9994828
   0.9732440	  -0.0771143	  -0.0295933	  -0.1127377	  -0.3547541	   0.3206247	   2.9994827
   0.9704146	  -0.0851262	  -0.0217308	  -0.1224908	  -0.3126610	   0.3328431	   2.9994827
   0.9673705	  -0.0921644	  -0.0136401	  -0.1306473	  -0.2737226	   0.3398769	   2.9994827
   0.9641475	  -0.0983048	  -0.0054286	  -0.1374120	  -0.2378903	   0.3430883	   2.9994827
   0.9607770	  -0.1036193	   0.0028245	  -0.1429594	  -0.2049383	   0.3434877	   2.9994827
   0.9572863	  -0.1081737	   0.0110610	  -0.1474354	  -0.1745763	   0.3418110	   2.9994827
   0.9536996	  -0.1120268	   0.0192377	  -0.1509613	  -0.1465078	   0.3385896	   2.9994827
   0.9500387	  -0.1152302	   0.0273225	  -0.1536381	  -0.1204567	   0.3342070	   2.9994827
   0.9463227	  -0.1178295	   0.0352908	  -0.1555503	  -0.0961783	   0.3289400	   2.9994827
   0.9425693	  -0.1198646	   0.0431241	  -0.1567689	  -0.0734611	   0.3229891	   2.9994827
   0.9387943	  -0.1213707	   0.0508076	  -0.1573547	  -0.0521250	   0.3165001	   2.9994827
   0.9350124	  -0.1223792	   0.0583299	  -0.1573595	  -0.0320185	   0.3095794	   2.9994827
   0.9312368	  -0.1229182	   0.0656815	  -0.1568283	  -0.0130144	   0.3023047	   2.9994827
   0.9274800	  -0.1230126	   0.0728547	  -0.1558005	   0.0049933	   0.2947333	   2.9994827
   0.9237536	  -0.1226855	   0.0798428	  -0.1543108	   0.0220930	   0.2869074	   2.9994827
   0.9200681	  -0.1219576	   0.0866401	  -0.1523904	   0.0383580	   0.2788581	   2.9994826
   0.9164337	  -0.1208484	   0.0932416	  -0.1500669	   0.0538493	   0.2706084	   2.9994826
   0.9128597	  -0.1193757	   0.0996426	  -0.1473659	   0.0686171	   0.2621755	   2.9994826
   0.9093550	  -0.1175565	   0.1058390	  -0.1443103	   0.0827029	   0.2535722	   2.9994826
   0.9059276	  -0.1154066	   0.1118266	  -0.1409217	   0.0961406	   0.2448084	   2.9994826
   0.9025855	  -0.1129414	   0.1176019	  -0.1372197	   0.1089581	   0.2358917	   2.9994826
   0.8993360	  -0.1101755	   0.1231611	  -0.1332230	   0.1211778	   0.2268279	   2.9994826
   0.8961858	  -0.1071229	   0.1285009	  -0.1289491	   0.1328176	   0.2176221	   2.9994826
   0.8931414	  -0.1037975	   0.1336178	  -0.1244145	   0.1438918	   0.2082787	   2.9994826
   0.8902090	  -0.1002127	   0.1385086	  -0.1196349	   0.1544116	   0.1988015	   2.9994826
   0.8873943	  -0.0963817	   0.1431701	  -0.1146254	   0.1643853	   0.1891944	   2.9994826
   0.8847025	  -0.0923176	   0.1475992	  -0.1094006	   0.1738190	   0.1794612	   2.9994826
   0.8821387	  -0.0880332	   0.1517930	  -0.1039744	   0.1827171	   0.1696061	   2.9994826
   0.8797076	  -0.0835415	   0.1557486	  -0.0983603	   0.1910824	   0.1596332	   2.9994826
   0.8774134	  -0.0788551	   0.1594632	  -0.0925716	   0.1989164	   0.1495472	   2.9994826
   0.8752604	  -0.0739869	   0.1629342	  -0.0866211	   0.2062195	   0.1393531	   2.9994826
   0.8732521	  -0.0689495	   0.1661589	  -0.0805214	   0.2129915	   0.1290562	   2.9994826
   0.8713920	  -0.0637559	   0.1691351	  -0.0742846	   0.2192313	   0.1186624	   2.9994826
   0.8696834	  -0.0584187	   0.1718605	  -0.0679231	   0.2249375	   0.1081780	   2.9994826
   0.8681289	  -0.0529509	   0.1743329	  -0.0614485	   0.2301085	   0.0976096	   2.9994826
   0.8667313	  -0.0473653	   0.1765505	  -0.0548728	   0.2347422	   0.0869642	   2.9994826
   0.8654928	  -0.0416748	   0.1785114	  -0.0482074	   0.2388367	   0.0762495	   2.9994826
   0.8644153	  -0.0358924	   0.1802141	  -0.0414638	   0.2423899	   0.0654731	   2.9994826
   0.8635008	  -0.0300312	   0.1816572	  -0.0346533	   0.2454001	   0.0546433	   2.9994826
   0.8627505	  -0.0241042	   0.1828396	  -0.0277873	   0.2478654	   0.0437684	   2.9994826
   0.8621658	  -0.0181245	   0.1837602	  -0.0208769	   0.2497844	   0.0328573	   2.9994826
   0.8617476	  -0.0121053	   0.1844183	  -0.0139333	   0.2511559	   0.0219187	   2.9994826
   0.8614964	  -0.0060597	   0.1848134	  -0.0069676	   0.2519790	   0.0109618	   2.9994826
   0.8614128	  -0.0000009	   0.1849450	   0.0000092	   0.2522532	  -0.0000043	   2.9994826


   0.8624063	   0.0000000	   0.1855331	   0.0000000	   0.2510053	   0.0000000	   2.9991511
   0.8624892	   0.0059914	   0.1854028	   0.0069485	   0.2507346	  -0.0109150	   2.9991511
   0.8627380	   0.0119701	   0.1850119	   0.0138863	   0.2499226	  -0.0218213	   2.9991511
   0.8631522	   0.0179228	   0.1843608	   0.0208023	   0.2485699	  -0.0327098	   2.9991511
   0.8637312	   0.0238367	   0.1834500	   0.0276857	   0.2466772	  -0.0435720	   2.9991511
   0.8644740	   0.0296991	   0.1822802	   0.0345257	   0.2442457	  -0.0543994	   2.9991511
   0.8653796	   0.0354969	   0.1808524	   0.0413112	   0.2412767	  -0.0651836	   2.9991511
   0.8664464	   0.0412174	   0.1791676	   0.0480311	   0.2377719	  -0.0759164	   2.9991511
   0.8676728	   0.0468479	   0.1772273	   0.0546745	   0.2337329	  -0.0865901	   2.9991511
   0.8690568	   0.0523756	   0.1750329	   0.0612299	   0.2291616	  -0.0971972	   2.9991511
   0.8705962	   0.0577878	   0.1725860	   0.0676861	   0.2240598	  -0.1077306	   2.9991511
   0.8722884	   0.0630718	   0.1698886	   0.0740316	   0.2184293	  -0.1181835	   2.9991511
   0.8741307	   0.0682151	   0.1669426	   0.0802547	   0.2122714	  -0.1285495	   2.9991511
   0.8761201	   0.0732051	   0.1637502	   0.0863436	   0.2055875	  -0.1388227	   2.9991512
   0.8782531	   0.0780292	   0.1603137	   0.0922862	   0.1983783	  -0.1489977	   2.9991512
   0.8805261	   0.0826748	   0.1566354	   0.0980702	   0.1906438	  -0.1590694	   2.9991512
   0.8829353	   0.0871295	   0.1527178	   0.1036831	   0.1823833	  -0.1690332	   2.9991512
   0.8854762	   0.0913807	   0.1485637	   0.1091119	   0.1735950	  -0.1788847	   2.9991512
   0.8881445	   0.0954157	   0.1441758	   0.1143433	   0.1642758	  -0.1886201	   2.9991512
   0.8909353	   0.0992218	   0.1395568	   0.1193636	   0.1544212	  -0.1982357	   2.9991512
   0.8938432	   0.1027861	   0.1347096	   0.1241586	   0.1440246	  -0.2077282	   2.9991512
   0.8968628	   0.1060956	   0.1296373	   0.1287135	   0.1330775	  -0.2170941	   2.9991512
   0.8999881	   0.1091370	   0.1243429	   0.1330128	   0.1215683	  -0.2263301	   2.9991513
   0.9032129	   0.1118967	   0.1188295	   0.1370403	   0.1094826	  -0.2354323	   2.9991513
   0.9065305	   0.1143608	   0.1131004	   0.1407789	   0.0968020	  -0.2443966	   2.9991513
   0.9099336	   0.1165147	   0.1071590	   0.1442101	   0.0835037	  -0.2532176	   2.9991514
   0.9134149	   0.1183435	   0.1010087	   0.1473147	   0.0695596	  -0.2618888	   2.9991514
   0.9169662	   0.1198313	   0.0946533	   0.1500714	   0.0549352	  -0.2704015	   2.9991514
   0.9205789	   0.1209613	   0.0880965	   0.1524575	   0.0395885	  -0.2787440	   2.9991515
   0.9242440	   0.1217157	   0.0813428	   0.1544480	   0.0234685	  -0.2869008	   2.9991515
   0.9279515	   0.1220754	   0.0743967	   0.1560153	   0.0065135	  -0.2948505	   2.9991516
   0.9316912	   0.1220196	   0.0672635	   0.1571287	  -0.0113509	  -0.3025643	   2.9991516
   0.9354516	   0.1215254	   0.0599493	   0.1577536	  -0.0302145	  -0.3100025	   2.9991516
   0.9392208	   0.1205678	   0.0524613	   0.1578509	  -0.0501857	  -0.3171112	   2.9991517
   0.9429856	   0.1191188	   0.0448082	   0.1573758	  -0.0713941	  -0.3238161	   2.9991518
   0.9467316	   0.1171471	   0.0370008	   0.1562761	  -0.0939955	  -0.3300154	   2.9991518
   0.9504434	   0.1146173	   0.0290528	   0.1544911	  -0.1181754	  -0.3355683	   2.9991519
   0.9541036	   0.1114891	   0.0209818	   0.1519490	  -0.1441532	  -0.3402802	   2.9991520
   0.9576933	   0.1077166	   0.0128109	   0.1485640	  -0.1721855	  -0.3438805	   2.9991520
   0.9611911	   0.1032474	   0.0045709	   0.1442330	  -0.2025646	  -0.3459914	   2.9991521
   0.9645729	   0.0980215	  -0.0036966	   0.1388313	  -0.2356107	  -0.3460855	   2.9991523
   0.9678115	   0.0919715	  -0.0119352	   0.1322071	  -0.2716475	  -0.3434259	   2.9991523
   0.9708756	   0.0850225	  -0.0200676	   0.1241770	  -0.3109461	  -0.3369901	   2.9991524
   0.9737289	   0.0770948	  -0.0279878	   0.1145225	  -0.3536142	  -0.3253824	   2.9991525
   0.9763299	   0.0681100	  -0.0355512	   0.1029926	  -0.3993889	  -0.3067602	   2.9991524
   0.9786305	   0.0580039	  -0.0425639	   0.0893220	  -0.4472960	  -0.2788487	   2.9991523
   0.9805767	   0.0467483	  -0.0487746	   0.0732802	  -0.4951691	  -0.2391916	   2.9991521
   0.9821104	   0.0343863	  -0.0538777	   0.0547710	  -0.5391848	  -0.1858608	   2.9991516
   0.9831742	   0.0210726	  -0.0575401	   0.0339831	  -0.5738688	  -0.1187399	   2.9991515
   0.9837200	   0.0071023	  -0.0594623	   0.0115338	  -0.5932498	  -0.0409365	   2.9991516
   0.9837200	  -0.0071038	  -0.0594621	  -0.0115311	  -0.5932486	   0.0409495	   2.9991520
   0.9831743	  -0.0210740	  -0.0575396	  -0.0339804	  -0.5738655	   0.1187519	   2.9991524
   0.9821106	  -0.0343876	  -0.0538769	  -0.0547682	  -0.5391803	   0.1858714	   2.9991525
   0.9805770	  -0.0467495	  -0.0487736	  -0.0732774	  -0.4951641	   0.2392011	   2.9991524
   0.9786308	  -0.0580050	  -0.0425627	  -0.0893191	  -0.4472906	   0.2788574	   2.9991522
   0.9763303	  -0.0681110	  -0.0355498	  -0.1029898	  -0.3993833	   0.3067681	   2.9991522
   0.9737294	  -0.0770956	  -0.0279863	  -0.1145197	  -0.3536082	   0.3253894	   2.9991522
   0.9708761	  -0.0850232	  -0.0200659	  -0.1241741	  -0.3109401	   0.3369963	   2.9991522
   0.9678121	  -0.0919721	  -0.0119334	  -0.1322041	  -0.2716414	   0.3434313	   2.9991522
   0.9645736	  -0.0980220	  -0.0036946	  -0.1388282	  -0.2356047	   0.3460902	   2.9991522
   0.9611918	  -0.1032477	   0.0045730	  -0.1442298	  -0.2025587	   0.3459954	   2.9991522
   0.9576941	  -0.1077168	   0.0128131	  -0.1485606	  -0.1721797	   0.3438838	   2.9991522
   0.9541045	  -0.1114891	   0.0209841	  -0.1519455	  -0.1441477	   0.3402830	   2.9991522
   0.9504443	  -0.1146172	   0.0290552	  -0.1544874	  -0.1181701	   0.3355706	   2.9991522
   0.9467327	  -0.1171469	   0.0370032	  -0.1562722	  -0.0939905	   0.3300172	   2.9991522
   0.9429867	  -0.1191184	   0.0448107	  -0.1573717	  -0.0713894	   0.3238175	   2.9991522
   0.9392220	  -0.1205673	   0.0524638	  -0.1578467	  -0.0501813	   0.3171122	   2.9991522
   0.9354530	  -0.1215248	   0.0599518	  -0.1577492	  -0.0302105	   0.3100031	   2.9991522
   0.9316926	  -0.1220189	   0.0672660	  -0.1571241	  -0.0113471	   0.3025645	   2.9991522
   0.9279531	  -0.1220746	   0.0743992	  -0.1560105	   0.0065169	   0.2948505	   2.9991522
   0.9242456	  -0.1217149	   0.0813453	  -0.1544431	   0.0234715	   0.2869004	   2.9991521
   0.9205807	  -0.1209604	   0.0880990	  -0.1524524	   0.0395911	   0.2787434	   2.9991521
   0.9169681	  -0.1198303	   0.0946557	  -0.1500661	   0.0549375	   0.2704006	   2.9991521
   0.9134170	  -0.1183425	   0.1010112	  -0.1473092	   0.0695615	   0.2618877	   2.9991521
   0.9099358	  -0.1165136	   0.1071615	  -0.1442045	   0.0835053	   0.2532162	   2.9991521
   0.9065328	  -0.1143596	   0.1131028	  -0.1407730	   0.0968032	   0.2443949	   2.9991521
   0.9032154	  -0.1118955	   0.1188319	  -0.1370344	   0.1094834	   0.2354305	   2.9991521
   0.8999907	  -0.1091358	   0.1243452	  -0.1330067	   0.1215687	   0.2263280	   2.9991521
   0.8968655	  -0.1060944	   0.1296396	  -0.1287072	   0.1330775	   0.2170919	   2.9991521
   0.8938461	  -0.1027849	   0.1347118	  -0.1241521	   0.1440243	   0.2077258	   2.9991521
   0.8909383	  -0.0992206	   0.1395589	  -0.1193570	   0.1544204	   0.1982332	   2.9991521
   0.8881478	  -0.0954145	   0.1441779	  -0.1143365	   0.1642747	   0.1886174	   2.9991521
   0.8854796	  -0.0913796	   0.1485658	  -0.1091050	   0.1735934	   0.1788818	   2.9991521
   0.8829388	  -0.0871284	   0.1527198	  -0.1036761	   0.1823814	   0.1690302	   2.9991521
   0.8805298	  -0.0826738	   0.1566373	  -0.0980631	   0.1906415	   0.1590663	   2.9991521
   0.8782570	  -0.0780282	   0.1603155	  -0.0922789	   0.1983756	   0.1489945	   2.9991521
   0.8761241	  -0.0732041	   0.1637520	  -0.0863361	   0.2055845	   0.1388194	   2.9991521
   0.8741350	  -0.0682142	   0.1669443	  -0.0802471	   0.2122679	   0.1285460	   2.9991521
   0.8722928	  -0.0630710	   0.1698902	  -0.0740238	   0.2184253	   0.1181799	   2.9991521
   0.8706008	  -0.0577871	   0.1725875	  -0.0676782	   0.2240555	   0.1077269	   2.9991521
   0.8690616	  -0.0523750	   0.1750343	  -0.0612218	   0.2291569	   0.0971935	   2.9991521
   0.8676778	  -0.0468475	   0.1772286	  -0.0546662	   0.2337277	   0.0865863	   2.9991521
   0.8664516	  -0.0412171	   0.1791688	  -0.0480228	   0.2377663	   0.0759125	   2.9991521
   0.8653850	  -0.0354967	   0.1808535	  -0.0413026	   0.2412707	   0.0651795	   2.9991521
   0.8644796	  -0.0296990	   0.1822812	  -0.0345170	   0.2442393	   0.0543953	   2.9991521
   0.8637370	  -0.0238369	   0.1834509	  -0.0276769	   0.2466704	   0.0435678	   2.9991521
   0.8631582	  -0.0179231	   0.1843616	  -0.0207933	   0.2485627	   0.0327055	   2.9991521
   0.8627442	  -0.0119706	   0.1850126	  -0.0138772	   0.2499150	   0.0218169	   2.9991521
   0.8624957	  -0.0059922	   0.1854034	  -0.0069393	   0.2507266	   0.0109106	   2.9991521
   0.8624129	  -0.0000009	   0.1855336	   0.0000094	   0.2509969	  -0.0000045	   2.9991521


   0.8634063	   0.0000000	   0.1860971	   0.0000000	   0.2497101	   0.0000000	   2.9988648
   0.8634884	   0.0059237	   0.1859682	   0.0069185	   0.2494432	  -0.0108639	   2.9988649
   0.8637345	   0.0118349	   0.1855815	   0.0138266	   0.2486427	  -0.0217196	   2.9988648
   0.8641444	   0.0177207	   0.1849374	   0.0207133	   0.2473090	  -0.0325582	   2.9988648
   0.8647173	   0.0235685	   0.1840365	   0.0275681	   0.2454429	  -0.0433715	   2.9988648
   0.8654525	   0.0293657	   0.1828792	   0.0343803	   0.2430455	  -0.0541514	   2.9988648
   0.8663487	   0.0350997	   0.1814667	   0.0411390	   0.2401179	  -0.0648898	   2.9988648
   0.8674045	   0.0407580	   0.1797998	   0.0478336	   0.2366617	  -0.0755790	   2.9988648
   0.8686184	   0.0463280	   0.1778800	   0.0544530	   0.2326784	  -0.0862115	   2.9988648
   0.8699883	   0.0517972	   0.1757085	   0.0609863	   0.2281698	  -0.0967802	   2.9988649
   0.8715121	   0.0571533	   0.1732871	   0.0674223	   0.2231373	  -0.1072782	   2.9988649
   0.8731874	   0.0623836	   0.1706175	   0.0737498	   0.2175827	  -0.1176991	   2.9988649
   0.8750115	   0.0674760	   0.1677015	   0.0799574	   0.2115071	  -0.1280369	   2.9988649
   0.8769813	   0.0724181	   0.1645413	   0.0860334	   0.2049115	  -0.1382860	   2.9988649
   0.8790937	   0.0771974	   0.1611389	   0.0919661	   0.1977965	  -0.1484413	   2.9988649
   0.8813450	   0.0818018	   0.1574968	   0.0977434	   0.1901617	  -0.1584979	   2.9988649
   0.8837315	   0.0862188	   0.1536171	   0.1033530	   0.1820064	  -0.1684516	   2.9988649
   0.8862489	   0.0904360	   0.1495025	   0.1087821	   0.1733283	  -0.1782985	   2.9988649
   0.8888930	   0.0944411	   0.1451556	   0.1140179	   0.1641243	  -0.1880351	   2.9988649
   0.8916588	   0.0982215	   0.1405789	   0.1190467	   0.1543893	  -0.1976581	   2.9988650
   0.8945414	   0.1017645	   0.1357753	   0.1238548	   0.1441168	  -0.2071645	   2.9988650
   0.8975353	   0.1050573	   0.1307474	   0.1284276	   0.1332977	  -0.2165513	   2.9988650
   0.9006349	   0.1080867	   0.1254983	   0.1327499	   0.1219203	  -0.2258158	   2.9988650
   0.9038338	   0.1108393	   0.1200307	   0.1368058	   0.1099698	  -0.2349547	   2.9988650
   0.9071257	   0.1133014	   0.1143479	   0.1405784	   0.0974276	  -0.2439644	   2.9988651
   0.9105036	   0.1154585	   0.1084528	   0.1440498	   0.0842705	  -0.2528405	   2.9988651
   0.9139601	   0.1172959	   0.1023487	   0.1472008	   0.0704700	  -0.2615773	   2.9988651
   0.9174873	   0.1187978	   0.0960389	   0.1500106	   0.0559914	  -0.2701672	   2.9988652
   0.9210770	   0.1199476	   0.0895272	   0.1524569	   0.0407919	  -0.2785997	   2.9988652
