           x	           y	           z	          vx	          vy	          vz	           C	           T
   0.8416365	   0.0575549	   0.0028040	   0.0393758	   0.0118373	  -0.0311069	   3.1724245	   2.7445265
   0.8427076	   0.0577694	   0.0019458	   0.0386516	   0.0037878	  -0.0314153	   3.1724245	   2.7445265
   0.8437564	   0.0577623	   0.0010806	   0.0377453	  -0.0043112	  -0.0316140	   3.1724245	   2.7445265
   0.8447779	   0.0575326	   0.0002116	   0.0366680	  -0.0124351	  -0.0316998	   3.1724245	   2.7445265
   0.8457677	   0.0570798	  -0.0006583	   0.0354323	  -0.0205587	  -0.0316696	   3.1724245	   2.7445265
   0.8467215	   0.0564043	  -0.0015257	   0.0340521	  -0.0286566	  -0.0315203	   3.1724245	   2.7445265
   0.8476356	   0.0555073	  -0.0023874	   0.0325426	  -0.0367028	  -0.0312490	   3.1724245	   2.7445265
   0.8485068	   0.0543904	  -0.0032399	   0.0309204	  -0.0446705	  -0.0308528	   3.1724245	   2.7445265
   0.8493320	   0.0530562	  -0.0040797	   0.0292031	  -0.0525321	  -0.0303291	   3.1724245	   2.7445265
   0.8501090	   0.0515081	  -0.0049034	   0.0274091	  -0.0602590	  -0.0296753	   3.1724245	   2.7445265
   0.8508360	   0.0497501	  -0.0057074	   0.0255575	  -0.0678213	  -0.0288893	   3.1724245	   2.7445265
   0.8515115	   0.0477871	  -0.0064880	   0.0236677	  -0.0751882	  -0.0279695	   3.1724245	   2.7445265
   0.8521349	   0.0456251	  -0.0072414	   0.0217591	  -0.0823271	  -0.0269148	   3.1724245	   2.7445265
   0.8527059	   0.0432706	  -0.0079641	   0.0198507	  -0.0892044	  -0.0257247	   3.1724245	   2.7445265
   0.8532247	   0.0407313	  -0.0086523	   0.0179606	  -0.0957849	  -0.0243999	   3.1724245	   2.7445265
   0.8536921	   0.0380159	  -0.0093022	   0.0161054	  -0.1020324	  -0.0229418	   3.1724245	   2.7445265
   0.8541092	   0.0351341	  -0.0099103	   0.0142997	  -0.1079097	  -0.0213532	   3.1724245	   2.7445265
   0.8544776	   0.0320964	  -0.0104731	   0.0125561	  -0.1133788	  -0.0196382	   3.1724245	   2.7445265
   0.8547991	   0.0289147	  -0.0109872	   0.0108837	  -0.1184020	  -0.0178024	   3.1724245	   2.7445265
   0.8550757	   0.0256017	  -0.0114493	   0.0092886	  -0.1229420	  -0.0158533	   3.1724245	   2.7445265
   0.8553097	   0.0221711	  -0.0118564	   0.0077729	  -0.1269625	  -0.0137997	   3.1724245	   2.7445265
   0.8555031	   0.0186377	  -0.0122059	   0.0063351	  -0.1304298	  -0.0116525	   3.1724245	   2.7445265
   0.8556581	   0.0150171	  -0.0124953	   0.0049696	  -0.1333131	  -0.0094242	   3.1724245	   2.7445265
   0.8557765	   0.0113257	  -0.0127226	   0.0036672	  -0.1355854	  -0.0071288	   3.1724245	   2.7445265
   0.8558598	   0.0075805	  -0.0128861	   0.0024152	  -0.1372249	  -0.0047818	   3.1724245	   2.7445265
   0.8559094	   0.0037993	  -0.0129847	   0.0011985	  -0.1382153	  -0.0023997	   3.1724245	   2.7445265
   0.8559258	  -0.0000002	  -0.0130177	  -0.0000000	  -0.1385465	   0.0000001	   3.1724245	   2.7445265
   0.8559094	  -0.0037996	  -0.0129847	  -0.0011987	  -0.1382151	   0.0023999	   3.1724246	   2.7445265
   0.8558598	  -0.0075808	  -0.0128861	  -0.0024154	  -0.1372246	   0.0047820	   3.1724246	   2.7445265
   0.8557764	  -0.0113259	  -0.0127226	  -0.0036674	  -0.1355849	   0.0071290	   3.1724246	   2.7445265
   0.8556581	  -0.0150173	  -0.0124953	  -0.0049698	  -0.1333125	   0.0094243	   3.1724246	   2.7445265
   0.8555031	  -0.0186379	  -0.0122059	  -0.0063353	  -0.1304292	   0.0116526	   3.1724246	   2.7445265
   0.8553096	  -0.0221713	  -0.0118564	  -0.0077731	  -0.1269618	   0.0137998	   3.1724246	   2.7445265
   0.8550757	  -0.0256019	  -0.0114493	  -0.0092888	  -0.1229412	   0.0158533	   3.1724246	   2.7445265
   0.8547990	  -0.0289149	  -0.0109872	  -0.0108839	  -0.1184013	   0.0178025	   3.1724246	   2.7445265
   0.8544775	  -0.0320966	  -0.0104731	  -0.0125563	  -0.1133781	   0.0196382	   3.1724246	   2.7445265
   0.8541092	  -0.0351342	  -0.0099103	  -0.0143000	  -0.1079089	   0.0213532	   3.1724246	   2.7445265
   0.8536920	  -0.0380160	  -0.0093022	  -0.0161056	  -0.1020317	   0.0229418	   3.1724246	   2.7445265
   0.8532247	  -0.0407314	  -0.0086522	  -0.0179608	  -0.0957842	   0.0243999	   3.1724246	   2.7445265
   0.8527058	  -0.0432706	  -0.0079641	  -0.0198509	  -0.0892038	   0.0257247	   3.1724246	   2.7445265
   0.8521349	  -0.0456251	  -0.0072414	  -0.0217593	  -0.0823265	   0.0269147	   3.1724246	   2.7445265
   0.8515115	  -0.0477872	  -0.0064879	  -0.0236678	  -0.0751876	   0.0279695	   3.1724246	   2.7445265
   0.8508359	  -0.0497501	  -0.0057074	  -0.0255576	  -0.0678208	   0.0288893	   3.1724246	   2.7445265
   0.8501089	  -0.0515081	  -0.0049034	  -0.0274092	  -0.0602585	   0.0296752	   3.1724246	   2.7445265
   0.8493319	  -0.0530562	  -0.0040797	  -0.0292032	  -0.0525316	   0.0303291	   3.1724246	   2.7445265
   0.8485067	  -0.0543904	  -0.0032398	  -0.0309205	  -0.0446701	   0.0308528	   3.1724246	   2.7445265
   0.8476356	  -0.0555072	  -0.0023873	  -0.0325426	  -0.0367024	   0.0312490	   3.1724246	   2.7445265
   0.8467214	  -0.0564043	  -0.0015257	  -0.0340521	  -0.0286562	   0.0315203	   3.1724246	   2.7445265
   0.8457676	  -0.0570797	  -0.0006583	  -0.0354323	  -0.0205583	   0.0316695	   3.1724246	   2.7445265
   0.8447778	  -0.0575325	   0.0002116	  -0.0366680	  -0.0124347	   0.0316998	   3.1724246	   2.7445265
   0.8437563	  -0.0577622	   0.0010807	  -0.0377453	  -0.0043109	   0.0316140	   3.1724246	   2.7445265
   0.8427076	  -0.0577693	   0.0019458	  -0.0386515	   0.0037882	   0.0314153	   3.1724246	   2.7445265
   0.8416364	  -0.0575548	   0.0028041	  -0.0393758	   0.0118377	   0.0311069	   3.1724246	   2.7445265
   0.8405479	  -0.0571202	   0.0036523	  -0.0399085	   0.0198132	   0.0306919	   3.1724246	   2.7445265
   0.8394476	  -0.0564681	   0.0044878	  -0.0402418	   0.0276904	   0.0301735	   3.1724246	   2.7445265
   0.8383409	  -0.0556014	   0.0053077	  -0.0403690	   0.0354451	   0.0295548	   3.1724246	   2.7445265
   0.8372337	  -0.0545238	   0.0061092	  -0.0402855	   0.0430531	   0.0288390	   3.1724246	   2.7445265
   0.8361316	  -0.0532398	   0.0068898	  -0.0399879	   0.0504902	   0.0280294	   3.1724246	   2.7445265
   0.8350407	  -0.0517542	   0.0076469	  -0.0394745	   0.0577325	   0.0271293	   3.1724246	   2.7445265
   0.8339668	  -0.0500728	   0.0083781	  -0.0387449	   0.0647559	   0.0261421	   3.1724246	   2.7445265
   0.8329159	  -0.0482019	   0.0090811	  -0.0378007	   0.0715368	   0.0250712	   3.1724246	   2.7445265
   0.8318939	  -0.0461485	   0.0097536	  -0.0366444	   0.0780515	   0.0239203	   3.1724246	   2.7445265
   0.8309064	  -0.0439203	   0.0103934	  -0.0352806	   0.0842768	   0.0226931	   3.1724246	   2.7445265
   0.8299591	  -0.0415254	   0.0109986	  -0.0337149	   0.0901900	   0.0213934	   3.1724246	   2.7445265
   0.8290575	  -0.0389728	   0.0115671	  -0.0319545	   0.0957688	   0.0200254	   3.1724246	   2.7445265
   0.8282068	  -0.0362718	   0.0120972	  -0.0300081	   0.1009916	   0.0185931	   3.1724246	   2.7445265
   0.8274120	  -0.0334327	   0.0125871	  -0.0278855	   0.1058379	   0.0171011	   3.1724246	   2.7445265
   0.8266777	  -0.0304660	   0.0130354	  -0.0255982	   0.1102879	   0.0155539	   3.1724246	   2.7445265
   0.8260083	  -0.0273827	   0.0134404	  -0.0231586	   0.1143233	   0.0139564	   3.1724246	   2.7445265
   0.8254078	  -0.0241947	   0.0138010	  -0.0205803	   0.1179269	   0.0123136	   3.1724246	   2.7445265
   0.8248798	  -0.0209138	   0.0141160	  -0.0178782	   0.1210832	   0.0106306	   3.1724246	   2.7445265
   0.8244274	  -0.0175525	   0.0143842	  -0.0150679	   0.1237785	   0.0089128	   3.1724246	   2.7445265
   0.8240535	  -0.0141238	   0.0146049	  -0.0121662	   0.1260005	   0.0071657	   3.1724246	   2.7445265
   0.8237603	  -0.0106407	   0.0147773	  -0.0091903	   0.1277395	   0.0053951	   3.1724246	   2.7445265
   0.8235496	  -0.0071166	   0.0149009	  -0.0061583	   0.1289873	   0.0036066	   3.1724246	   2.7445265
   0.8234226	  -0.0035651	   0.0149752	  -0.0030886	   0.1297382	   0.0018063	   3.1724246	   2.7445265
   0.8233802	   0.0000002	   0.0150000	  -0.0000000	   0.1299889	  -0.0000001	   3.1724246	   2.7445265


   0.8233799	   0.0000000	   0.0160000	   0.0000000	   0.1304804	   0.0000000	   3.1721607	   2.7447355
   0.8234224	   0.0035790	   0.0159736	   0.0030975	   0.1302290	  -0.0019248	   3.1721607	   2.7447355
   0.8235497	   0.0071443	   0.0158944	   0.0061763	   0.1294760	  -0.0038433	   3.1721607	   2.7447355
   0.8237611	   0.0106820	   0.0157627	   0.0092173	   0.1282248	  -0.0057491	   3.1721607	   2.7447355
   0.8240552	   0.0141787	   0.0155790	   0.0122021	   0.1264811	  -0.0076360	   3.1721607	   2.7447355
   0.8244302	   0.0176208	   0.0153438	   0.0151128	   0.1242529	  -0.0094978	   3.1721607	   2.7447355
   0.8248840	   0.0209952	   0.0150579	   0.0179319	   0.1215502	  -0.0113284	   3.1721607	   2.7447355
   0.8254136	   0.0242890	   0.0147222	   0.0206429	   0.1183850	  -0.0131220	   3.1721607	   2.7447355
   0.8260160	   0.0274898	   0.0143379	   0.0232300	   0.1147711	  -0.0148729	   3.1721607	   2.7447355
   0.8266876	   0.0305854	   0.0139062	   0.0256783	   0.1107242	  -0.0165756	   3.1721607	   2.7447355
   0.8274242	   0.0335641	   0.0134285	   0.0279743	   0.1062612	  -0.0182246	   3.1721607	   2.7447355
   0.8282217	   0.0364149	   0.0129063	   0.0301053	   0.1014007	  -0.0198150	   3.1721607	   2.7447355
   0.8290753	   0.0391271	   0.0123414	   0.0320601	   0.0961622	  -0.0213418	   3.1721607	   2.7447355
   0.8299799	   0.0416905	   0.0117354	   0.0338286	   0.0905664	  -0.0228002	   3.1721607	   2.7447355
   0.8309305	   0.0440956	   0.0110904	   0.0354022	   0.0846349	  -0.0241859	   3.1721607	   2.7447355
   0.8319215	   0.0463336	   0.0104084	   0.0367736	   0.0783899	  -0.0254945	   3.1721607	   2.7447355
   0.8329473	   0.0483961	   0.0096916	   0.0379371	   0.0718542	  -0.0267218	   3.1721607	   2.7447355
   0.8340021	   0.0502755	   0.0089423	   0.0388883	   0.0650510	  -0.0278639	   3.1721607	   2.7447355
   0.8350801	   0.0519648	   0.0081629	   0.0396243	   0.0580039	  -0.0289169	   3.1721607	   2.7447355
   0.8361753	   0.0534576	   0.0073558	   0.0401437	   0.0507367	  -0.0298772	   3.1721607	   2.7447355
   0.8372818	   0.0547482	   0.0065237	   0.0404468	   0.0432734	  -0.0307411	   3.1721607	   2.7447355
   0.8383936	   0.0558315	   0.0056692	   0.0405352	   0.0356381	  -0.0315051	   3.1721607	   2.7447355
   0.8395050	   0.0567032	   0.0047952	   0.0404122	   0.0278548	  -0.0321657	   3.1721607	   2.7447355
   0.8406101	   0.0573595	   0.0039044	   0.0400825	   0.0199479	  -0.0327195	   3.1721607	   2.7447355
   0.8417035	   0.0577973	   0.0030000	   0.0395526	   0.0119415	  -0.0331631	   3.1721607	   2.7447355
   0.8427796	   0.0580143	   0.0020850	   0.0388304	   0.0038601	  -0.0334932	   3.1721607	   2.7447355
   0.8438334	   0.0580088	   0.0011625	   0.0379254	  -0.0042718	  -0.0337063	   3.1721607	   2.7447355
   0.8448599	   0.0577796	   0.0002358	   0.0368485	  -0.0124295	  -0.0337990	   3.1721607	   2.7447355
   0.8458547	   0.0573264	  -0.0006918	   0.0356124	  -0.0205878	  -0.0337682	   3.1721607	   2.7447355
   0.8468135	   0.0566497	  -0.0016167	   0.0342308	  -0.0287212	  -0.0336105	   3.1721607	   2.7447355
   0.8477326	   0.0557503	  -0.0025356	   0.0327190	  -0.0368035	  -0.0333226	   3.1721607	   2.7447355
   0.8486086	   0.0546301	  -0.0034448	   0.0310937	  -0.0448079	  -0.0329016	   3.1721607	   2.7447355
   0.8494386	   0.0532915	  -0.0043405	   0.0293723	  -0.0527065	  -0.0323445	   3.1721607	   2.7447355
   0.8502203	   0.0517380	  -0.0052190	   0.0275733	  -0.0604708	  -0.0316487	   3.1721607	   2.7447355
   0.8509517	   0.0499735	  -0.0060765	   0.0257159	  -0.0680706	  -0.0308118	   3.1721607	   2.7447355
   0.8516316	   0.0480031	  -0.0069091	   0.0238195	  -0.0754749	  -0.0298322	   3.1721607	   2.7447355
   0.8522591	   0.0458324	  -0.0077129	   0.0219035	  -0.0826509	  -0.0287086	   3.1721607	   2.7447355
   0.8528339	   0.0434683	  -0.0084838	   0.0199870	  -0.0895648	  -0.0274405	   3.1721606	   2.7447355
   0.8533564	   0.0409185	  -0.0092179	   0.0180881	  -0.0961811	  -0.0260284	   3.1721606	   2.7447355
   0.8538272	   0.0381916	  -0.0099113	   0.0162236	  -0.1024633	  -0.0244741	   3.1721606	   2.7447355
   0.8542475	   0.0352972	  -0.0105601	   0.0144082	  -0.1083739	  -0.0227803	   3.1721606	   2.7447355
   0.8546187	   0.0322461	  -0.0111606	   0.0126544	  -0.1138747	  -0.0209515	   3.1721606	   2.7447355
   0.8549428	   0.0290502	  -0.0117091	   0.0109715	  -0.1189275	  -0.0189937	   3.1721606	   2.7447355
   0.8552217	   0.0257221	  -0.0122021	   0.0093657	  -0.1234946	  -0.0169147	   3.1721606	   2.7447355
   0.8554576	   0.0222757	  -0.0126366	   0.0078391	  -0.1275396	  -0.0147242	   3.1721606	   2.7447355
   0.8556527	   0.0187259	  -0.0130095	   0.0063903	  -0.1310283	  -0.0124335	   3.1721606	   2.7447355
   0.8558091	   0.0150884	  -0.0133183	   0.0050138	  -0.1339295	  -0.0100561	   3.1721606	   2.7447355
   0.8559286	   0.0113795	  -0.0135608	   0.0037002	  -0.1362161	  -0.0076069	   3.1721607	   2.7447355
   0.8560127	   0.0076166	  -0.0137354	   0.0024372	  -0.1378659	  -0.0051026	   3.1721607	   2.7447355
   0.8560627	   0.0038174	  -0.0138406	   0.0012094	  -0.1388626	  -0.0025607	   3.1721607	   2.7447355
   0.8560792	  -0.0000001	  -0.0138758	  -0.0000003	  -0.1391959	   0.0000001	   3.1721607	   2.7447355
   0.8560626	  -0.0038176	  -0.0138406	  -0.0012100	  -0.1388624	   0.0025609	   3.1721607	   2.7447355
   0.8560126	  -0.0076168	  -0.0137354	  -0.0024378	  -0.1378656	   0.0051027	   3.1721607	   2.7447355
   0.8559285	  -0.0113797	  -0.0135608	  -0.0037010	  -0.1362155	   0.0076070	   3.1721607	   2.7447355
   0.8558090	  -0.0150885	  -0.0133183	  -0.0050145	  -0.1339288	   0.0100561	   3.1721607	   2.7447355
   0.8556526	  -0.0187261	  -0.0130094	  -0.0063911	  -0.1310276	   0.0124335	   3.1721607	   2.7447355
   0.8554575	  -0.0222758	  -0.0126365	  -0.0078399	  -0.1275388	   0.0147242	   3.1721607	   2.7447355
   0.8552216	  -0.0257222	  -0.0122021	  -0.0093665	  -0.1234938	   0.0169147	   3.1721607	   2.7447355
   0.8549426	  -0.0290502	  -0.0117090	  -0.0109724	  -0.1189267	   0.0189937	   3.1721607	   2.7447355
   0.8546185	  -0.0322462	  -0.0111605	  -0.0126553	  -0.1138738	   0.0209515	   3.1721607	   2.7447355
   0.8542472	  -0.0352972	  -0.0105601	  -0.0144092	  -0.1083730	   0.0227803	   3.1721607	   2.7447355
   0.8538270	  -0.0381915	  -0.0099113	  -0.0162246	  -0.1024625	   0.0244740	   3.1721607	   2.7447355
   0.8533562	  -0.0409184	  -0.0092179	  -0.0180891	  -0.0961803	   0.0260283	   3.1721607	   2.7447355
   0.8528337	  -0.0434683	  -0.0084838	  -0.0199881	  -0.0895640	   0.0274404	   3.1721607	   2.7447355
   0.8522588	  -0.0458323	  -0.0077129	  -0.0219046	  -0.0826502	   0.0287085	   3.1721607	   2.7447355
   0.8516312	  -0.0480029	  -0.0069091	  -0.0238206	  -0.0754742	   0.0298321	   3.1721607	   2.7447355
   0.8509513	  -0.0499734	  -0.0060765	  -0.0257170	  -0.0680699	   0.0308118	   3.1721607	   2.7447355
   0.8502198	  -0.0517378	  -0.0052190	  -0.0275745	  -0.0604701	   0.0316486	   3.1721607	   2.7447355
   0.8494382	  -0.0532914	  -0.0043405	  -0.0293735	  -0.0527059	   0.0323444	   3.1721607	   2.7447355
   0.8486081	  -0.0546299	  -0.0034448	  -0.0310949	  -0.0448072	   0.0329015	   3.1721607	   2.7447355
   0.8477321	  -0.0557501	  -0.0025356	  -0.0327204	  -0.0368028	   0.0333226	   3.1721607	   2.7447355
   0.8468130	  -0.0566494	  -0.0016167	  -0.0342322	  -0.0287205	   0.0336104	   3.1721607	   2.7447355
   0.8458541	  -0.0573262	  -0.0006918	  -0.0356138	  -0.0205871	   0.0337682	   3.1721607	   2.7447355
   0.8448593	  -0.0577793	   0.0002358	  -0.0368501	  -0.0124288	   0.0337990	   3.1721607	   2.7447355
   0.8438327	  -0.0580085	   0.0011625	  -0.0379271	  -0.0042711	   0.0337062	   3.1721607	   2.7447355
   0.8427789	  -0.0580140	   0.0020850	  -0.0388323	   0.0038609	   0.0334931	   3.1721607	   2.7447355
   0.8417027	  -0.0577970	   0.0030000	  -0.0395546	   0.0119423	   0.0331631	   3.1721607	   2.7447355
   0.8406093	  -0.0573591	   0.0039044	  -0.0400846	   0.0199487	   0.0327195	   3.1721607	   2.7447355
   0.8395041	  -0.0567028	   0.0047951	  -0.0404144	   0.0278557	   0.0321657	   3.1721607	   2.7447355
   0.8383926	  -0.0558311	   0.0056692	  -0.0405376	   0.0356390	   0.0315051	   3.1721607	   2.7447355
   0.8372807	  -0.0547478	   0.0065236	  -0.0404494	   0.0432744	   0.0307411	   3.1721607	   2.7447355
   0.8361742	  -0.0534572	   0.0073558	  -0.0401465	   0.0507378	   0.0298772	   3.1721607	   2.7447355
   0.8350789	  -0.0519644	   0.0081629	  -0.0396272	   0.0580050	   0.0289169	   3.1721607	   2.7447355
   0.8340008	  -0.0502750	   0.0089423	  -0.0388914	   0.0650522	   0.0278639	   3.1721607	   2.7447355
   0.8329459	  -0.0483956	   0.0096916	  -0.0379405	   0.0718554	   0.0267218	   3.1721607	   2.7447355
   0.8319200	  -0.0463330	   0.0104084	  -0.0367772	   0.0783912	   0.0254945	   3.1721607	   2.7447355
   0.8309289	  -0.0440950	   0.0110904	  -0.0354061	   0.0846363	   0.0241860	   3.1721607	   2.7447355
   0.8299783	  -0.0416898	   0.0117354	  -0.0338327	   0.0905679	   0.0228003	   3.1721607	   2.7447355
   0.8290735	  -0.0391263	   0.0123414	  -0.0320646	   0.0961638	   0.0213419	   3.1721607	   2.7447355
   0.8282198	  -0.0364141	   0.0129063	  -0.0301101	   0.1014024	   0.0198151	   3.1721607	   2.7447355
   0.8274222	  -0.0335633	   0.0134285	  -0.0279795	   0.1062630	   0.0182248	   3.1721607	   2.7447355
   0.8266854	  -0.0305845	   0.0139062	  -0.0256840	   0.1107261	   0.0165757	   3.1721607	   2.7447355
   0.8260137	  -0.0274888	   0.0143379	  -0.0232360	   0.1147732	   0.0148731	   3.1721607	   2.7447355
   0.8254111	  -0.0242880	   0.0147222	  -0.0206495	   0.1183872	   0.0131223	   3.1721607	   2.7447355
   0.8248813	  -0.0209941	   0.0150579	  -0.0179390	   0.1215526	   0.0113287	   3.1721607	   2.7447355
   0.8244273	  -0.0176197	   0.0153438	  -0.0151204	   0.1242555	   0.0094981	   3.1721607	   2.7447355
   0.8240521	  -0.0141775	   0.0155790	  -0.0122104	   0.1264839	   0.0076364	   3.1721608	   2.7447355
   0.8237577	  -0.0106808	   0.0157628	  -0.0092263	   0.1282279	   0.0057496	   3.1721608	   2.7447355
   0.8235461	  -0.0071430	   0.0158944	  -0.0061860	   0.1294795	   0.0038438	   3.1721608	   2.7447355
   0.8234185	  -0.0035776	   0.0159736	  -0.0031081	   0.1302329	   0.0019254	   3.1721608	   2.7447355
   0.8233757	   0.0000015	   0.0160001	  -0.0000114	   0.1304847	   0.0000006	   3.1721608	   2.7447355


   0.8233798	   0.0000000	   0.0170000	   0.0000000	   0.1309997	   0.0000000	   3.1718803	   2.7449573
   0.8234225	   0.0035935	   0.0169720	   0.0031070	   0.1307476	  -0.0020429	   3.1718803	   2.7449573
   0.8235502	   0.0071733	   0.0168879	   0.0061953	   0.1299925	  -0.0040792	   3.1718803	   2.7449573
   0.8237622	   0.0107255	   0.0167481	   0.0092457	   0.1287377	  -0.0061020	   3.1718803	   2.7449573
   0.8240572	   0.0142364	   0.0165531	   0.0122400	   0.1269891	  -0.0081048	   3.1718802	   2.7449573
   0.8244335	   0.0176927	   0.0163034	   0.0151601	   0.1247545	  -0.0100809	   3.1718802	   2.7449573
   0.8248887	   0.0210810	   0.0160000	   0.0179887	   0.1220439	  -0.0120241	   3.1718803	   2.7449573
   0.8254201	   0.0243885	   0.0156437	   0.0207091	   0.1188694	  -0.0139280	   3.1718803	   2.7449573
   0.8260245	   0.0276027	   0.0152357	   0.0233055	   0.1152449	  -0.0157867	   3.1718803	   2.7449573
   0.8266983	   0.0307114	   0.0147775	   0.0257631	   0.1111858	  -0.0175942	   3.1718803	   2.7449573
   0.8274375	   0.0337029	   0.0142703	   0.0280682	   0.1067093	  -0.0193450	   3.1718803	   2.7449573
   0.8282377	   0.0365660	   0.0137160	   0.0302082	   0.1018337	  -0.0210335	   3.1718803	   2.7449573
   0.8290943	   0.0392900	   0.0131162	   0.0321718	   0.0965787	  -0.0226546	   3.1718803	   2.7449573
   0.8300022	   0.0418648	   0.0124730	   0.0339489	   0.0909650	  -0.0242033	   3.1718803	   2.7449573
   0.8309562	   0.0442808	   0.0117882	   0.0355309	   0.0850142	  -0.0256749	   3.1718803	   2.7449573
   0.8319509	   0.0465291	   0.0110642	   0.0369104	   0.0787484	  -0.0270647	   3.1718803	   2.7449573
